,Image Path,Label
24365,rev06/2/2_20210407 (4843).JPG,FALLOWDEER
23889,rev08/33/33_20210611 (850).JPG,FALLOWDEER
28939,rev06/2/2_20210328 (3185).JPG,LEPORID
19962,rev10/9/9_20210719 (528).JPG,COW
28793,rev13/20/20_20211107 (942).JPG,LEPORID
11498,rev01/40/40_20201026 (1500).JPG,WILDBOAR
7634,rev13/18/18_20211116 (6781).JPG,DEER
232,rev09/2/2_20210621 (19556).JPG,EMPTY
28995,rev13/20/20_20211018 (363).JPG,LEPORID
26993,rev15/10/10_20220107 (4558).JPG,HORSE
19361,rev11/2/2_20210818 (18719).JPG,COW
29552,rev05/2/2_20210315 (4263).JPG,HARE
7423,rev14/21/21_20211127 (2977).JPG,DEER
26521,rev13/4/4_20211027 (2588).JPG,HORSE
19876,rev14/4/4_20211215 (4144).JPG,COW
15982,rev09/8/8_20210615 (1).JPG,HUMANORVEHICLE
4023,rev03/5/5_20210102 (140).JPG,CERVIDAE
29115,rev12/20/20_20210921 (1410).JPG,LEPORID
5369,rev01/21/21_20201026 (54).JPG,CERVIDAE
24731,rev13/18/18_20211109 (5408).JPG,FALLOWDEER
24567,rev08/24/24_20210519 (12490).JPG,FALLOWDEER
23158,rev14/10/10_20211207 (4060).JPG,FALLOWDEER
18656,rev11/38/38_20210915 (2474).JPG,HUMANORVEHICLE
6884,rev09/10/10_20210620 (456).JPG,DEER
26978,rev10/46/46_20210812 (1145).JPG,HORSE
12288,rev06/31/31_20210325 (430).JPG,FOX
21213,rev14/21/21_20211126 (2148).JPG,COW
13187,rev13/10/10_20211105 (3401).JPG,FOX
7902,rev14/2/2_20211121 (34).JPG,DEER
22373,rev01/9/9_20201031 (295).JPG,FALLOWDEER
8216,rev14/32/32_20211126 (104).JPG,DEER
10051,rev02/12/12_20201203 (239).JPG,WILDBOAR
20189,rev11/21/21_20210821 (984).JPG,COW
3883,rev14/28/28_20211130 (482).JPG,CERVIDAE
4412,rev06/37/37_20210324 (149).JPG,CERVIDAE
2314,rev01/26/26_20201115 (18065).JPG,EMPTY
12834,rev08/11/11_20210517 (134).JPG,FOX
10315,rev06/50/50_20210409 (327).JPG,WILDBOAR
26397,rev04/15/15_20210123 (1390).JPG,HORSE
7412,rev09/21/21_20210620 (212).JPG,DEER
18861,rev09/49/49_20210615 (1).JPG,HUMANORVEHICLE
29523,rev06/2/2_20210407 (4885).JPG,HARE
15942,rev15/17/17_20220121 (1394).JPG,MONGOOSE
24899,rev09/9/9_20210703 (2897).JPG,FALLOWDEER
4833,rev04/38/38_20210125 (189).JPG,CERVIDAE
27650,rev02/15/15_20201127 (3118).JPG,HORSE
13418,rev15/50/50_20220105 (3573).JPG,FOX
9450,rev14/20/20_20211209 (602).JPG,WILDBOAR
3424,rev04/5/5_20210214 (1216).JPG,CERVIDAE
25807,rev10/9/9_20210801 (1552).JPG,HORSE
9617,rev05/28/28_20210314 (2296).JPG,WILDBOAR
5947,rev12/50/50_20210920 (2644).JPG,CERVIDAE
29361,rev01/6/6_20201028 (1532).JPG,RABBIT
15257,rev03/42/42_20201229 (90).JPG,BADGER
29289,rev08/20/20_20210530 (16587).JPG,RABBIT
25453,rev04/17/17_20210211 (3085).JPG,HORSE
8209,rev09/42/42_20210708 (1907).JPG,DEER
797,rev09/32/32_20210615 (849).JPG,EMPTY
1883,rev07/49/49_20210507 (14910).JPG,EMPTY
18276,rev07/31/31_20210417 (3).JPG,HUMANORVEHICLE
1198,rev08/28/28_20210521 (1574).JPG,EMPTY
21000,rev02/15/15_20201118 (1351).JPG,COW
2793,rev13/32/32_20211028 (4210).JPG,EMPTY
22739,rev09/38/38_20210630 (2403).JPG,FALLOWDEER
19866,rev14/4/4_20211215 (4942).JPG,COW
16864,rev05/28/28_20210219 (2).JPG,HUMANORVEHICLE
7126,rev05/15/15_20210221 (491).JPG,DEER
24269,rev15/10/10_20220112 (6053).JPG,FALLOWDEER
13765,rev15/28/28_20220116 (1072).JPG,FOX
8261,rev13/10/10_20211108 (4574).JPG,DEER
28730,rev06/2/2_20210328 (3187).JPG,LEPORID
17922,rev06/19/19_20210319 (3).JPG,HUMANORVEHICLE
4355,rev04/4/4_20210215 (4525).JPG,CERVIDAE
26488,rev03/2/2_20201224 (1742).JPG,HORSE
17152,rev02/10/10_20201118 (85).JPG,HUMANORVEHICLE
1420,rev07/17/17_20210423 (147).JPG,EMPTY
5205,rev01/10/10_20201021 (1020).JPG,CERVIDAE
1234,rev01/40/40_20201029 (3147).JPG,EMPTY
23940,rev14/19/19_20211216 (422).JPG,FALLOWDEER
27483,rev14/38/38_20211210 (930).JPG,HORSE
9255,rev14/10/10_20211208 (4399).JPG,WILDBOAR
16814,rev09/42/42_20210712 (2072).JPG,HUMANORVEHICLE
20663,rev03/21/21_20201228 (2058).JPG,COW
2328,rev08/17/17_20210603 (312).JPG,EMPTY
16611,rev05/5/5_20210219 (6).JPG,HUMANORVEHICLE
18666,rev01/38/38_20201117 (360).JPG,HUMANORVEHICLE
23125,rev13/9/9_20211014 (287).JPG,FALLOWDEER
16961,rev03/8/8_20201218 (12).JPG,HUMANORVEHICLE
4233,rev01/40/40_20201025 (265).JPG,CERVIDAE
684,rev12/47/47_20210920 (265).JPG,EMPTY
21382,rev14/21/21_20211203 (4158).JPG,COW
18731,rev14/38/38_20211217 (1395).JPG,HUMANORVEHICLE
5794,rev10/9/9_20210810 (2711).JPG,CERVIDAE
8953,rev13/28/28_20211104 (762).JPG,DEER
8988,rev14/21/21_20211126 (1074).JPG,DEER
19650,rev06/17/17_20210326 (394).JPG,COW
10780,rev01/29/29_20201104 (354).JPG,WILDBOAR
437,rev08/49/49_20210523 (14859).JPG,EMPTY
25171,rev04/9/9_20210119 (801).JPG,HORSE
15926,rev07/24/24_20210423 (5516).JPG,MONGOOSE
6431,rev15/10/10_20220102 (3629).JPG,DEER
8625,rev14/10/10_20211203 (2825).JPG,DEER
16571,rev07/3/3_20210417 (6).JPG,HUMANORVEHICLE
18038,rev01/38/38_20201019 (32).JPG,HUMANORVEHICLE
1292,rev06/28/28_20210319 (1309).JPG,EMPTY
25049,rev14/21/21_20211205 (5381).JPG,FALLOWDEER
7855,rev09/38/38_20210710 (3211).JPG,DEER
27549,rev04/15/15_20210210 (13305).JPG,HORSE
591,rev10/32/32_20210714 (11556).JPG,EMPTY
17745,rev03/37/37_20210115 (3507).JPG,HUMANORVEHICLE
5137,rev01/34/34_20201114 (6931).JPG,CERVIDAE
14780,rev07/32/32_20210425 (8321).JPG,FOX
10584,rev13/50/50_20211107 (7857).JPG,WILDBOAR
14805,rev08/11/11_20210517 (122).JPG,FOX
1340,rev09/2/2_20210621 (20980).JPG,EMPTY
26640,rev11/46/46_20210817 (66).JPG,HORSE
10715,rev13/17/17_20211101 (974).JPG,WILDBOAR
24591,rev15/33/33_20220103 (369).JPG,FALLOWDEER
21716,rev14/21/21_20211213 (8451).JPG,COW
15608,rev04/11/11_20210126 (286).JPG,BADGER
26774,rev05/15/15_20210310 (8972).JPG,HORSE
13248,rev06/11/11_20210409 (1514).JPG,FOX
9001,rev06/20/20_20210330 (4326).JPG,WILDBOAR
21971,rev14/9/9_20211203 (1544).JPG,COW
4979,rev06/19/19_20210331 (945).JPG,CERVIDAE
4888,rev03/15/15_20210115 (7861).JPG,CERVIDAE
1473,rev09/39/39_20210704 (15650).JPG,EMPTY
28226,rev01/6/6_20201030 (2122).JPG,LEPORID
18501,rev10/44/44_20210712 (1).JPG,HUMANORVEHICLE
22730,rev10/9/9_20210806 (2526).JPG,FALLOWDEER
14123,rev09/48/48_20210628 (127).JPG,FOX
19396,rev14/4/4_20211216 (5941).JPG,COW
8215,rev07/28/28_20210419 (273).JPG,DEER
27173,rev02/10/10_20201203 (3721).JPG,HORSE
1095,rev09/46/46_20210619 (86).JPG,EMPTY
14738,rev03/32/32_20210110 (582).JPG,FOX
13882,rev15/11/11_20211223 (61).JPG,FOX
26407,rev02/15/15_20201127 (3530).JPG,HORSE
5876,rev08/31/31_20210522 (420).JPG,CERVIDAE
25967,rev02/15/15_20201127 (3079).JPG,HORSE
28484,rev01/6/6_20201031 (2534).JPG,LEPORID
1160,rev11/21/21_20210903 (1946).JPG,EMPTY
15815,rev01/12/12_20201112 (181).JPG,MONGOOSE
15445,rev01/20/20_20201115 (1260).JPG,BADGER
21124,rev09/21/21_20210627 (725).JPG,COW
19186,rev11/2/2_20210818 (12387).JPG,COW
5302,rev01/26/26_20201028 (638).JPG,CERVIDAE
2768,rev07/49/49_20210512 (20720).JPG,EMPTY
13359,rev09/47/47_20210625 (602).JPG,FOX
1573,rev14/36/36_20211124 (609).JPG,EMPTY
14887,rev07/11/11_20210430 (1592).JPG,FOX
3951,rev04/14/14_20210209 (2213).JPG,CERVIDAE
29278,rev01/6/6_20201101 (2751).JPG,RABBIT
23521,rev01/9/9_20201103 (634).JPG,FALLOWDEER
3367,rev11/10/10_20210826 (3474).JPG,CERVIDAE
28642,rev12/20/20_20211006 (2370).JPG,LEPORID
27172,rev11/44/44_20210909 (228).JPG,HORSE
13435,rev01/12/12_20201028 (60).JPG,FOX
17713,rev04/34/34_20210117 (158).JPG,HUMANORVEHICLE
27562,rev11/35/35_20210910 (2838).JPG,HORSE
11542,rev01/28/28_20201106 (1429).JPG,WILDBOAR
17007,rev04/10/10_20210219 (6103).JPG,HUMANORVEHICLE
8009,rev06/24/24_20210329 (3745).JPG,DEER
9531,rev13/49/49_20211108 (2395).JPG,WILDBOAR
29602,rev05/2/2_20210221 (138).JPG,HARE
24455,rev15/10/10_20220105 (3905).JPG,FALLOWDEER
12510,rev04/11/11_20210203 (579).JPG,FOX
11986,rev12/19/19_20210929 (580).JPG,WILDBOAR
17885,rev11/9/9_20210815 (13).JPG,HUMANORVEHICLE
4995,rev15/4/4_20220101 (3529).JPG,CERVIDAE
9781,rev03/9/9_20201217 (9).JPG,WILDBOAR
11750,rev01/29/29_20201108 (641).JPG,WILDBOAR
27912,rev14/4/4_20211216 (10527).JPG,HORSE
17165,rev14/28/28_20211217 (2310).JPG,HUMANORVEHICLE
8708,rev07/49/49_20210429 (3284).JPG,DEER
20615,rev14/21/21_20211216 (9408).JPG,COW
1100,rev10/49/49_20210724 (6749).JPG,EMPTY
22562,rev14/18/18_20211213 (2077).JPG,FALLOWDEER
3235,rev06/32/32_20210319 (64).JPG,CERVIDAE
22073,rev09/21/21_20210701 (1667).JPG,COW
21648,rev09/21/21_20210702 (2015).JPG,COW
4722,rev12/18/18_20210921 (781).JPG,CERVIDAE
19290,rev09/9/9_20210630 (2191).JPG,COW
21242,rev11/2/2_20210817 (8074).JPG,COW
5266,rev14/49/49_20211129 (1227).JPG,CERVIDAE
15326,rev07/41/41_20210429 (2359).JPG,BADGER
7032,rev14/10/10_20211201 (2382).JPG,DEER
21380,rev14/4/4_20211216 (6945).JPG,COW
329,rev04/6/6_20210130 (13628).JPG,EMPTY
20916,rev15/21/21_20211220 (3309).JPG,COW
17856,rev03/24/24_20210115 (1639).JPG,HUMANORVEHICLE
18215,rev09/21/21_20210615 (4).JPG,HUMANORVEHICLE
23965,rev15/50/50_20220112 (5076).JPG,FALLOWDEER
4522,rev14/21/21_20211207 (6374).JPG,CERVIDAE
23223,rev09/9/9_20210619 (352).JPG,FALLOWDEER
849,rev13/9/9_20211022 (1274).JPG,EMPTY
25631,rev11/4/4_20210912 (7251).JPG,HORSE
26735,rev04/15/15_20210210 (13833).JPG,HORSE
5607,rev07/39/39_20210506 (2409).JPG,CERVIDAE
28209,rev13/20/20_20211014 (181).JPG,LEPORID
3148,rev12/50/50_20210929 (5890).JPG,CERVIDAE
1284,rev09/49/49_20210629 (18476).JPG,EMPTY
11616,rev14/28/28_20211205 (1123).JPG,WILDBOAR
8606,rev14/21/21_20211209 (6619).JPG,DEER
16537,rev06/19/19_20210319 (4).JPG,HUMANORVEHICLE
29401,rev04/37/37_20210116 (65).JPG,LYNX
209,rev09/2/2_20210621 (21037).JPG,EMPTY
12714,rev03/32/32_20210106 (444).JPG,FOX
3271,rev14/28/28_20211202 (755).JPG,CERVIDAE
4717,rev14/36/36_20220120 (2011).JPG,CERVIDAE
10286,rev07/46/46_20210428 (237).JPG,WILDBOAR
1004,rev11/24/24_20210822 (15790).JPG,EMPTY
24346,rev09/28/28_20210616 (381).JPG,FALLOWDEER
27403,rev15/4/4_20220117 (6707).JPG,HORSE
10532,rev12/47/47_20211009 (1267).JPG,WILDBOAR
15247,rev08/33/33_20210525 (435).JPG,BADGER
18798,rev08/19/19_20210618 (5712).JPG,HUMANORVEHICLE
11471,rev05/32/32_20210226 (500).JPG,WILDBOAR
11525,rev05/28/28_20210314 (2186).JPG,WILDBOAR
24367,rev04/2/2_20210118 (1689).JPG,FALLOWDEER
6212,rev06/28/28_20210414 (15995).JPG,DEER
3542,rev08/5/5_20210515 (472).JPG,CERVIDAE
18894,rev09/8/8_20210615 (4).JPG,HUMANORVEHICLE
253,rev04/7/7_20210211 (825).JPG,EMPTY
29627,rev07/11/11_20210430 (1617).JPG,HARE
9340,rev15/11/11_20220119 (492).JPG,WILDBOAR
18526,rev15/38/38_20211217 (1).JPG,HUMANORVEHICLE
21897,rev07/49/49_20210423 (2264).JPG,COW
6403,rev06/19/19_20210319 (21).JPG,DEER
29047,rev08/11/11_20210518 (514).JPG,LEPORID
7632,rev05/36/36_20210305 (1089).JPG,DEER
1728,rev08/49/49_20210515 (752).JPG,EMPTY
18055,rev03/9/9_20201217 (3).JPG,HUMANORVEHICLE
27824,rev08/46/46_20210615 (1389).JPG,HORSE
14677,rev14/4/4_20211121 (56).JPG,FOX
11441,rev07/32/32_20210426 (10113).JPG,WILDBOAR
22007,rev14/4/4_20211216 (6915).JPG,COW
14593,rev05/11/11_20210317 (879).JPG,FOX
1971,rev14/39/39_20211205 (3632).JPG,EMPTY
25952,rev08/46/46_20210615 (1795).JPG,HORSE
21968,rev14/21/21_20211129 (3175).JPG,COW
16080,rev01/23/23_20201117 (239).JPG,HUMANORVEHICLE
13055,rev08/11/11_20210606 (5978).JPG,FOX
19220,rev14/21/21_20211204 (5192).JPG,COW
694,rev08/17/17_20210610 (798).JPG,EMPTY
12047,rev03/2/2_20210107 (8202).JPG,FOX
17973,rev01/38/38_20201019 (37).JPG,HUMANORVEHICLE
29111,rev01/6/6_20201108 (3219).JPG,LEPORID
2284,rev14/4/4_20211216 (10933).JPG,EMPTY
3094,rev06/9/9_20210405 (376).JPG,CERVIDAE
1677,rev07/50/50_20210428 (20640).JPG,EMPTY
2114,rev09/36/36_20210619 (5986).JPG,EMPTY
28048,rev15/9/9_20220101 (501).JPG,HORSE
27655,rev08/46/46_20210616 (1997).JPG,HORSE
28154,rev01/6/6_20201101 (2697).JPG,LEPORID
24325,rev01/9/9_20201031 (292).JPG,FALLOWDEER
11292,rev05/20/20_20210309 (1348).JPG,WILDBOAR
5041,rev13/9/9_20211025 (2066).JPG,CERVIDAE
3563,rev15/10/10_20211228 (2658).JPG,CERVIDAE
29740,rev03/2/2_20201215 (41).JPG,HARE
9954,rev14/49/49_20211128 (989).JPG,WILDBOAR
26275,rev03/2/2_20201221 (545).JPG,HORSE
6312,rev11/47/47_20210901 (1005).JPG,DEER
12103,rev14/48/48_20211126 (138).JPG,FOX
12004,rev04/7/7_20210125 (100).JPG,FOX
17040,rev04/9/9_20210114 (4).JPG,HUMANORVEHICLE
10383,rev15/21/21_20220116 (9869).JPG,WILDBOAR
6684,rev04/2/2_20210119 (2172).JPG,DEER
26498,rev04/9/9_20210131 (1124).JPG,HORSE
8186,rev05/15/15_20210310 (8344).JPG,DEER
29501,rev15/4/4_20211220 (896).JPG,HARE
25806,rev09/17/17_20210701 (1412).JPG,HORSE
11631,rev14/24/24_20211215 (1089).JPG,WILDBOAR
26249,rev04/15/15_20210208 (10611).JPG,HORSE
2484,rev08/39/39_20210531 (7656).JPG,EMPTY
13034,rev14/48/48_20211128 (152).JPG,FOX
27622,rev02/10/10_20201202 (2357).JPG,HORSE
20019,rev14/21/21_20211126 (2273).JPG,COW
7205,rev13/38/38_20211025 (404).JPG,DEER
5967,rev14/9/9_20211206 (1771).JPG,CERVIDAE
25555,rev02/10/10_20201128 (1330).JPG,HORSE
17336,rev02/10/10_20201117 (8).JPG,HUMANORVEHICLE
21349,rev11/21/21_20210822 (1054).JPG,COW
26326,rev08/46/46_20210615 (1437).JPG,HORSE
3409,rev06/2/2_20210412 (5751).JPG,CERVIDAE
9910,rev04/41/41_20210126 (178).JPG,WILDBOAR
27805,rev09/44/44_20210621 (164).JPG,HORSE
7192,rev15/10/10_20220115 (6837).JPG,DEER
25785,rev11/46/46_20210905 (3088).JPG,HORSE
1159,rev10/49/49_20210723 (3104).JPG,EMPTY
23557,rev14/21/21_20211124 (769).JPG,FALLOWDEER
26380,rev13/10/10_20211117 (6782).JPG,HORSE
14674,rev03/34/34_20201216 (48).JPG,FOX
9024,rev15/47/47_20211229 (248).JPG,WILDBOAR
15185,rev01/11/11_20201101 (140).JPG,BADGER
19278,rev14/21/21_20211201 (3713).JPG,COW
7953,rev14/49/49_20211205 (1837).JPG,DEER
29748,rev01/6/6_20201107 (3093).JPG,HARE
8118,rev13/10/10_20211107 (3913).JPG,DEER
14120,rev14/10/10_20211122 (132).JPG,FOX
19214,rev07/2/2_20210423 (1475).JPG,COW
19589,rev12/21/21_20211008 (479).JPG,COW
17530,rev11/49/49_20210915 (11962).JPG,HUMANORVEHICLE
13948,rev07/11/11_20210509 (3415).JPG,FOX
18321,rev04/18/18_20210117 (575).JPG,HUMANORVEHICLE
12076,rev13/33/33_20211019 (162).JPG,FOX
11179,rev03/11/11_20210101 (283).JPG,WILDBOAR
21985,rev06/2/2_20210414 (7839).JPG,COW
5914,rev05/15/15_20210221 (2008).JPG,CERVIDAE
16840,rev06/47/47_20210404 (7).JPG,HUMANORVEHICLE
25479,rev05/15/15_20210310 (7830).JPG,HORSE
5397,rev05/15/15_20210317 (10931).JPG,CERVIDAE
22027,rev05/21/21_20210220 (220).JPG,COW
23258,rev14/21/21_20211209 (6567).JPG,FALLOWDEER
16480,rev10/8/8_20210712 (1).JPG,HUMANORVEHICLE
3130,rev08/19/19_20210524 (1316).JPG,CERVIDAE
8015,rev14/28/28_20211210 (1671).JPG,DEER
6780,rev12/49/49_20211010 (1739).JPG,DEER
12123,rev04/32/32_20210216 (600).JPG,FOX
6618,rev01/21/21_20201107 (3743).JPG,DEER
2627,rev07/25/25_20210507 (17855).JPG,EMPTY
10559,rev14/28/28_20211129 (455).JPG,WILDBOAR
2239,rev12/5/5_20210918 (204).JPG,EMPTY
544,rev10/36/36_20210714 (7760).JPG,EMPTY
9399,rev07/9/9_20210510 (1386).JPG,WILDBOAR
11219,rev04/41/41_20210204 (294).JPG,WILDBOAR
13939,rev07/2/2_20210418 (480).JPG,FOX
2389,rev01/26/26_20201102 (5418).JPG,EMPTY
4261,rev14/10/10_20211129 (1608).JPG,CERVIDAE
25151,rev02/15/15_20201127 (2997).JPG,HORSE
15903,rev01/11/11_20201110 (156).JPG,MONGOOSE
21872,rev11/21/21_20210903 (2103).JPG,COW
10583,rev14/49/49_20211128 (1013).JPG,WILDBOAR
13579,rev05/36/36_20210222 (298).JPG,FOX
19673,rev14/4/4_20211215 (4935).JPG,COW
1054,rev06/37/37_20210410 (898).JPG,EMPTY
22994,rev09/44/44_20210620 (57).JPG,FALLOWDEER
5591,rev06/16/16_20210411 (301).JPG,CERVIDAE
25464,rev05/15/15_20210225 (4555).JPG,HORSE
19098,rev08/11/11_20210528 (3966).JPG,GENET
29553,rev06/2/2_20210407 (4886).JPG,HARE
4268,rev15/28/28_20220107 (650).JPG,CERVIDAE
25504,rev09/46/46_20210630 (1375).JPG,HORSE
23042,rev04/18/18_20210217 (6251).JPG,FALLOWDEER
26933,rev02/15/15_20201127 (2584).JPG,HORSE
22486,rev09/9/9_20210616 (53).JPG,FALLOWDEER
24886,rev13/9/9_20211030 (2612).JPG,FALLOWDEER
29231,rev01/6/6_20201101 (2749).JPG,RABBIT
4535,rev01/34/34_20201031 (2896).JPG,CERVIDAE
10546,rev01/33/33_20201103 (138).JPG,WILDBOAR
27437,rev14/10/10_20211211 (5021).JPG,HORSE
12674,rev05/11/11_20210303 (442).JPG,FOX
2397,rev06/28/28_20210320 (10041).JPG,EMPTY
4184,rev01/37/37_20201031 (2423).JPG,CERVIDAE
2576,rev07/25/25_20210507 (18562).JPG,EMPTY
2373,rev08/5/5_20210523 (2158).JPG,EMPTY
23809,rev14/9/9_20211206 (1777).JPG,FALLOWDEER
24378,rev07/47/47_20210512 (1565).JPG,FALLOWDEER
22944,rev10/46/46_20210807 (970).JPG,FALLOWDEER
24592,rev15/10/10_20211229 (2759).JPG,FALLOWDEER
24807,rev08/33/33_20210611 (747).JPG,FALLOWDEER
29439,rev15/4/4_20220114 (5872).JPG,HARE
14104,rev04/2/2_20210130 (5664).JPG,FOX
11236,rev03/12/12_20201224 (24).JPG,WILDBOAR
2515,rev07/24/24_20210430 (17387).JPG,EMPTY
4262,rev08/18/18_20210613 (2117).JPG,CERVIDAE
23520,rev14/20/20_20211126 (234).JPG,FALLOWDEER
29013,rev13/50/50_20211018 (2083).JPG,LEPORID
16799,rev07/46/46_20210418 (15).JPG,HUMANORVEHICLE
15150,rev09/47/47_20210622 (364).JPG,BADGER
5778,rev08/38/38_20210616 (6440).JPG,CERVIDAE
28857,rev01/6/6_20201110 (3306).JPG,LEPORID
3695,rev01/22/22_20201101 (683).JPG,CERVIDAE
17094,rev14/28/28_20211121 (10).JPG,HUMANORVEHICLE
25687,rev05/15/15_20210222 (3009).JPG,HORSE
28974,rev04/37/37_20210203 (1839).JPG,LEPORID
11720,rev03/20/20_20201215 (55).JPG,WILDBOAR
4503,rev04/4/4_20210205 (3163).JPG,CERVIDAE
5873,rev14/33/33_20211206 (217).JPG,CERVIDAE
28959,rev15/17/17_20220120 (1384).JPG,LEPORID
19407,rev15/10/10_20220122 (9518).JPG,COW
23157,rev15/50/50_20211230 (1872).JPG,FALLOWDEER
1495,rev09/49/49_20210628 (15644).JPG,EMPTY
27783,rev11/46/46_20210905 (3141).JPG,HORSE
13960,rev04/41/41_20210215 (450).JPG,FOX
4091,rev04/28/28_20210116 (90).JPG,CERVIDAE
27914,rev08/46/46_20210617 (2061).JPG,HORSE
2888,rev04/4/4_20210213 (4038).JPG,EMPTY
24410,rev15/9/9_20220120 (2002).JPG,FALLOWDEER
4928,rev06/31/31_20210324 (412).JPG,CERVIDAE
17907,rev14/38/38_20211217 (1315).JPG,HUMANORVEHICLE
17182,rev12/35/35_20210913 (8).JPG,HUMANORVEHICLE
5206,rev15/39/39_20220107 (170).JPG,CERVIDAE
26989,rev14/4/4_20211213 (3674).JPG,HORSE
17790,rev15/20/20_20211217 (2).JPG,HUMANORVEHICLE
3319,rev03/14/14_20201226 (324).JPG,CERVIDAE
3574,rev06/19/19_20210331 (951).JPG,CERVIDAE
916,rev01/37/37_20201025 (1466).JPG,EMPTY
16911,rev04/31/31_20210219 (533).JPG,HUMANORVEHICLE
22839,rev15/10/10_20220112 (5784).JPG,FALLOWDEER
11136,rev13/5/5_20211114 (589).JPG,WILDBOAR
9697,rev07/48/48_20210501 (368).JPG,WILDBOAR
28272,rev01/6/6_20201030 (2132).JPG,LEPORID
6264,rev05/15/15_20210221 (504).JPG,DEER
25703,rev15/10/10_20220107 (4564).JPG,HORSE
12419,rev08/48/48_20210523 (100).JPG,FOX
4019,rev09/28/28_20210620 (1399).JPG,CERVIDAE
15456,rev09/47/47_20210709 (1657).JPG,BADGER
17158,rev14/38/38_20211217 (1308).JPG,HUMANORVEHICLE
23304,rev12/4/4_20211003 (1546).JPG,FALLOWDEER
18015,rev05/31/31_20210318 (1421).JPG,HUMANORVEHICLE
20610,rev14/9/9_20211130 (1001).JPG,COW
6429,rev14/49/49_20211126 (799).JPG,DEER
27922,rev08/46/46_20210615 (1788).JPG,HORSE
22333,rev15/21/21_20211225 (3456).JPG,FALLOWDEER
2750,rev09/24/24_20210619 (16517).JPG,EMPTY
23836,rev07/9/9_20210502 (847).JPG,FALLOWDEER
25502,rev02/15/15_20201127 (2973).JPG,HORSE
24182,rev15/50/50_20211231 (2189).JPG,FALLOWDEER
16450,rev14/35/35_20211119 (15).JPG,HUMANORVEHICLE
22232,rev09/21/21_20210624 (356).JPG,FALLOWDEER
27987,rev04/15/15_20210123 (1571).JPG,HORSE
598,rev07/25/25_20210427 (5771).JPG,EMPTY
4001,rev01/28/28_20201021 (137).JPG,CERVIDAE
10097,rev04/20/20_20210124 (252).JPG,WILDBOAR
19133,rev10/46/46_20210728 (816).JPG,COW
21882,rev10/9/9_20210719 (1161).JPG,COW
21481,rev11/35/35_20210829 (1465).JPG,COW
5672,rev09/10/10_20210620 (374).JPG,CERVIDAE
6217,rev15/50/50_20220108 (4100).JPG,DEER
26252,rev14/4/4_20211216 (8956).JPG,HORSE
17248,rev01/25/25_20201117 (1291).JPG,HUMANORVEHICLE
19355,rev03/21/21_20210105 (4806).JPG,COW
15471,rev04/11/11_20210215 (1012).JPG,BADGER
5080,rev06/2/2_20210322 (665).JPG,CERVIDAE
15390,rev15/9/9_20220123 (2369).JPG,BADGER
21928,rev03/21/21_20201230 (2898).JPG,COW
21464,rev05/21/21_20210313 (2193).JPG,COW
21525,rev07/21/21_20210424 (2268).JPG,COW
11036,rev05/42/42_20210303 (219).JPG,WILDBOAR
11936,rev05/20/20_20210224 (393).JPG,WILDBOAR
1446,rev06/20/20_20210323 (1996).JPG,EMPTY
19803,rev10/9/9_20210719 (632).JPG,COW
21524,rev15/17/17_20220122 (1413).JPG,COW
9611,rev01/12/12_20201106 (132).JPG,WILDBOAR
15856,rev03/36/36_20201230 (254).JPG,MONGOOSE
12128,rev11/47/47_20210829 (698).JPG,FOX
27404,rev04/15/15_20210123 (1387).JPG,HORSE
14379,rev03/11/11_20201230 (213).JPG,FOX
7309,rev14/16/16_20211206 (360).JPG,DEER
7034,rev07/8/8_20210505 (194).JPG,DEER
29563,rev13/4/4_20211014 (1164).JPG,HARE
2837,rev06/28/28_20210412 (15745).JPG,EMPTY
20883,rev01/15/15_20201107 (8134).JPG,COW
3218,rev15/45/45_20220121 (683).JPG,CERVIDAE
11324,rev01/28/28_20201104 (1238).JPG,WILDBOAR
18166,rev14/19/19_20211121 (7).JPG,HUMANORVEHICLE
26743,rev03/10/10_20201230 (2424).JPG,HORSE
22961,rev09/9/9_20210703 (2859).JPG,FALLOWDEER
27144,rev04/15/15_20210123 (1662).JPG,HORSE
4695,rev14/9/9_20211206 (1809).JPG,CERVIDAE
5241,rev13/9/9_20211013 (265).JPG,CERVIDAE
11545,rev14/28/28_20211204 (920).JPG,WILDBOAR
26565,rev02/10/10_20201211 (5472).JPG,HORSE
9950,rev04/15/15_20210131 (7764).JPG,WILDBOAR
7338,rev14/42/42_20211205 (79).JPG,DEER
22050,rev06/2/2_20210413 (6256).JPG,COW
25761,rev04/15/15_20210210 (13302).JPG,HORSE
6806,rev14/21/21_20211209 (6555).JPG,DEER
29025,rev11/20/20_20210904 (18777).JPG,LEPORID
26948,rev08/46/46_20210615 (1449).JPG,HORSE
4482,rev14/10/10_20211201 (2279).JPG,CERVIDAE
10415,rev04/15/15_20210118 (213).JPG,WILDBOAR
22388,rev08/46/46_20210523 (357).JPG,FALLOWDEER
28819,rev01/6/6_20201030 (2197).JPG,LEPORID
27467,rev02/15/15_20201128 (3917).JPG,HORSE
4483,rev15/10/10_20220116 (6982).JPG,CERVIDAE
28037,rev11/4/4_20210819 (2190).JPG,HORSE
15225,rev01/11/11_20201029 (14).JPG,BADGER
9180,rev12/31/31_20210928 (483).JPG,WILDBOAR
25302,rev03/2/2_20201221 (547).JPG,HORSE
